GER_fascist_dictatorship_ruler;Fuhrer
GCF_fascist_dictatorship_ruler;Fuhrer
PRU_fascist_dictatorship_ruler;Fuhrer
SGF_fascist_dictatorship_ruler;Fuhrer
NGF_fascist_dictatorship_ruler;Fuhrer
USA_democracy_ruler;Mr. President
PAP_proletarian_dictatorship_ruler;Cardinal
PAP_presidential_dictatorship_ruler;Pope
PAP_burgeois_dictatorship_ruler;Pope
PAP_fascist_dictatorship_ruler;Pope
PAP_absolute_monarchy_ruler;Pope
PAP_hms_government_ruler;Pope
PAP_prussian_constitutionalism_ruler;Pope
ALD_absolute_monarchy_ruler;Sultan
ALD_hms_government_ruler;Sultan
ALD_prussian_constitutionalism_ruler;Sultan
ARA_absolute_monarchy_ruler;Sultan
ARA_hms_government_ruler;Sultan
ARA_prussian_constitutionalism_ruler;Sultan
HDJ_absolute_monarchy_ruler;Sultan
HDJ_hms_government_ruler;Sultan
HDJ_prussian_constitutionalism_ruler;Sultan
NEJ_absolute_monarchy_ruler;Sultan
NEJ_hms_government_ruler;Sultan
NEJ_prussian_constitutionalism_ruler;Sultan
RUS_absolute_monarchy_ruler;Tsar
RUS_hms_government_ruler;Tsar
RUS_prussian_constitutionalism_ruler;Tsar
